agent_id,x,y,coverage_pheromone,size
pipuck15,7.57031,3.05469,0.0925,0.265625
pipuck15,7.57031,3.32031,0.095625,0.265625
pipuck15,7.57031,3.58594,0.099375,0.265625
pipuck15,7.57031,3.85156,0.1,0.265625
pipuck15,7.57031,4.11719,0.105,0.265625
pipuck15,7.57031,4.38281,0.1075,0.265625
pipuck15,7.57031,4.64844,0.056875,0.265625
pipuck15,7.57031,4.91406,0.056875,0.265625
pipuck15,7.57031,5.17969,0.07375,0.265625
pipuck15,7.57031,9.69531,0.000625,0.265625
pipuck15,7.57031,9.96094,0.0125,0.265625
pipuck15,7.57031,12.0859,-1,0.265625
pipuck15,7.57031,12.3516,-1,0.265625
pipuck15,7.57031,12.6172,-1,0.265625
pipuck15,7.83594,-9.96094,0.974375,0.265625
pipuck15,7.83594,-9.69531,0.9825,0.265625
pipuck15,7.83594,-9.42969,0.9825,0.265625
pipuck15,7.83594,-9.16406,0.983125,0.265625
pipuck15,7.83594,-8.89844,0.984375,0.265625
pipuck15,7.83594,-8.63281,0.985625,0.265625
pipuck15,7.83594,-8.36719,0.985625,0.265625
pipuck15,7.83594,-8.10156,0.663125,0.265625
pipuck15,7.83594,-7.83594,-1,0.265625
pipuck15,7.83594,-7.57031,-1,0.265625
pipuck15,7.83594,-7.30469,-1,0.265625
pipuck15,7.83594,-7.03906,-1,0.265625
pipuck15,7.83594,-6.77344,-1,0.265625
pipuck15,7.83594,-6.50781,-1,0.265625
pipuck15,7.83594,-6.24219,-1,0.265625
pipuck15,7.83594,-5.97656,-1,0.265625
pipuck15,7.83594,-5.71094,-1,0.265625
pipuck15,7.83594,-5.44531,-1,0.265625
pipuck15,7.83594,-5.17969,-1,0.265625
pipuck15,7.83594,-4.91406,-1,0.265625
pipuck15,7.83594,-4.64844,-1,0.265625
pipuck15,7.83594,-4.38281,-1,0.265625
pipuck15,7.83594,-4.11719,-1,0.265625
pipuck15,7.83594,-3.85156,-1,0.265625
pipuck15,7.83594,-3.58594,-1,0.265625
pipuck15,7.83594,-2.52344,-1,0.265625
pipuck15,7.83594,-2.25781,-1,0.265625
pipuck15,7.83594,-1.99219,-1,0.265625
pipuck15,7.83594,-1.72656,-1,0.265625
pipuck15,7.83594,-1.46094,-1,0.265625
pipuck15,7.83594,-1.19531,-1,0.265625
pipuck15,7.83594,-0.929688,-1,0.265625
pipuck15,7.83594,1.99219,0.01375,0.265625
pipuck15,7.83594,2.25781,0.014375,0.265625
pipuck15,7.83594,2.52344,0.0175,0.265625
pipuck15,7.83594,2.78906,0.085,0.265625
pipuck15,7.83594,3.05469,0.0875,0.265625
pipuck15,7.83594,3.32031,0.089375,0.265625
pipuck15,7.83594,3.58594,0.08375,0.265625
pipuck15,7.83594,3.85156,0.075,0.265625
pipuck15,7.83594,4.11719,0.068125,0.265625
pipuck15,7.83594,4.38281,0.066875,0.265625
pipuck15,7.83594,4.64844,0.050625,0.265625
pipuck15,7.83594,4.91406,0.056875,0.265625
pipuck15,7.83594,5.17969,0.056875,0.265625
pipuck15,7.83594,5.44531,0.056875,0.265625
pipuck15,7.83594,5.71094,0.05625,0.265625
pipuck15,7.83594,8.10156,-1,0.265625
pipuck15,7.83594,9.42969,0.00875,0.265625
pipuck15,7.83594,9.69531,0.00875,0.265625
pipuck15,7.83594,9.96094,0.02,0.265625
pipuck15,7.83594,10.2266,0.03875,0.265625
pipuck15,7.83594,12.0859,-1,0.265625
pipuck15,7.83594,12.3516,-1,0.265625
pipuck15,7.83594,13.4141,-1,0.265625
pipuck15,8.10156,-10.2266,0.971875,0.265625
pipuck15,8.10156,-9.96094,0.97375,0.265625
pipuck15,8.10156,-9.69531,0.974375,0.265625
pipuck15,8.10156,-9.42969,0.981875,0.265625
pipuck15,8.10156,-9.16406,0.9825,0.265625
pipuck15,8.10156,-8.89844,0.9825,0.265625
pipuck15,8.10156,-8.63281,0.983125,0.265625
pipuck15,8.10156,-8.36719,0.983125,0.265625
pipuck15,8.10156,-8.10156,0.664375,0.265625
pipuck15,8.10156,-7.83594,-1,0.265625
pipuck15,8.10156,-7.57031,-1,0.265625
pipuck15,8.10156,-7.30469,-1,0.265625
pipuck15,8.10156,-7.03906,-1,0.265625
pipuck15,8.10156,-6.77344,-1,0.265625
pipuck15,8.10156,-6.50781,-1,0.265625
pipuck15,8.10156,-6.24219,-1,0.265625
pipuck15,8.10156,-5.97656,-1,0.265625
pipuck15,8.10156,-5.71094,-1,0.265625
pipuck15,8.10156,-5.44531,-1,0.265625
pipuck15,8.10156,-5.17969,-1,0.265625
pipuck15,8.10156,-4.91406,-1,0.265625
pipuck15,8.10156,-4.64844,-1,0.265625
pipuck15,8.10156,-4.38281,-1,0.265625
pipuck15,8.10156,-2.78906,-1,0.265625
pipuck15,8.10156,-2.52344,-1,0.265625
pipuck15,8.10156,-2.25781,-1,0.265625
pipuck15,8.10156,-1.99219,-1,0.265625
pipuck15,8.10156,-1.72656,-1,0.265625
pipuck15,8.10156,1.19531,-1,0.265625
pipuck15,8.10156,1.46094,0.005,0.265625
pipuck15,8.10156,1.72656,0.008125,0.265625
pipuck15,8.10156,1.99219,0.01125,0.265625
pipuck15,8.10156,2.25781,0.01375,0.265625
pipuck15,8.10156,2.52344,0.038125,0.265625
pipuck15,8.10156,2.78906,0.08125,0.265625
pipuck15,8.10156,3.05469,0.083125,0.265625
pipuck15,8.10156,3.32031,0.08375,0.265625
pipuck15,8.10156,3.58594,0.08375,0.265625
pipuck15,8.10156,3.85156,0.0725,0.265625
pipuck15,8.10156,4.11719,0.068125,0.265625
pipuck15,8.10156,4.38281,0.066875,0.265625
pipuck15,8.10156,4.64844,0.048125,0.265625
pipuck15,8.10156,4.91406,0.050625,0.265625
pipuck15,8.10156,5.17969,0.050625,0.265625
pipuck15,8.10156,5.44531,0.056875,0.265625
pipuck15,8.10156,5.97656,0.05375,0.265625
pipuck15,8.10156,9.16406,0.018125,0.265625
pipuck15,8.10156,9.42969,0.014375,0.265625
pipuck15,8.10156,9.69531,0.011875,0.265625
pipuck15,8.10156,9.96094,0.02,0.265625
pipuck15,8.10156,10.2266,0.0425,0.265625
pipuck15,8.10156,10.4922,0.04,0.265625
pipuck15,8.10156,10.7578,0.010625,0.265625
pipuck15,8.10156,11.8203,0.00625,0.265625
pipuck15,8.10156,12.0859,0.00625,0.265625
pipuck15,8.10156,12.3516,-1,0.265625
pipuck15,8.36719,-10.7578,0.9675,0.265625
pipuck15,8.36719,-10.4922,0.985625,0.265625
pipuck15,8.36719,-10.2266,0.97125,0.265625
pipuck15,8.36719,-9.96094,0.971875,0.265625
pipuck15,8.36719,-9.69531,0.97375,0.265625
pipuck15,8.36719,-9.42969,0.974375,0.265625
pipuck15,8.36719,-9.16406,0.980625,0.265625
pipuck15,8.36719,-8.89844,0.981875,0.265625
pipuck15,8.36719,-8.63281,0.9825,0.265625
pipuck15,8.36719,-7.83594,-1,0.265625
pipuck15,8.36719,-7.57031,-1,0.265625
pipuck15,8.36719,-7.30469,-1,0.265625
pipuck15,8.36719,-7.03906,-1,0.265625
pipuck15,8.36719,-6.77344,-1,0.265625
pipuck15,8.36719,-6.50781,-1,0.265625
pipuck15,8.36719,-6.24219,-1,0.265625
pipuck15,8.36719,-5.97656,-1,0.265625
pipuck15,8.36719,-5.71094,-1,0.265625
pipuck15,8.36719,-5.44531,-1,0.265625
pipuck15,8.36719,-5.17969,-1,0.265625
pipuck15,8.36719,-4.91406,-1,0.265625
pipuck15,8.36719,-4.64844,-1,0.265625
pipuck15,8.36719,-2.78906,-1,0.265625
pipuck15,8.36719,-2.52344,-1,0.265625
pipuck15,8.36719,-2.25781,-1,0.265625
pipuck15,8.36719,0.664062,-1,0.265625
pipuck15,8.36719,0.929688,-1,0.265625
pipuck15,8.36719,1.19531,-1,0.265625
pipuck15,8.36719,1.46094,-1,0.265625
pipuck15,8.36719,1.72656,0.005,0.265625
pipuck15,8.36719,1.99219,0.038125,0.265625
pipuck15,8.36719,2.25781,0.03875,0.265625
pipuck15,8.36719,2.52344,0.03875,0.265625
pipuck15,8.36719,2.78906,0.04,0.265625
pipuck15,8.36719,3.05469,0.07875,0.265625
pipuck15,8.36719,3.32031,0.07875,0.265625
pipuck15,8.36719,3.58594,0.075,0.265625
pipuck15,8.36719,3.85156,0.07125,0.265625
pipuck15,8.36719,4.11719,0.0675,0.265625
pipuck15,8.36719,4.38281,0.066875,0.265625
pipuck15,8.36719,4.64844,0.04375,0.265625
pipuck15,8.36719,4.91406,0.0475,0.265625
pipuck15,8.36719,5.17969,0.048125,0.265625
pipuck15,8.36719,5.44531,0.048125,0.265625
pipuck15,8.36719,5.71094,0.050625,0.265625
pipuck15,8.36719,5.97656,0.050625,0.265625
pipuck15,8.36719,6.24219,-1,0.265625
pipuck15,8.36719,8.89844,0.02125,0.265625
pipuck15,8.36719,9.16406,0.019375,0.265625
pipuck15,8.36719,9.42969,0.018125,0.265625
pipuck15,8.36719,9.69531,0.018125,0.265625
pipuck15,8.36719,9.96094,0.048125,0.265625
pipuck15,8.36719,10.2266,0.0475,0.265625
pipuck15,8.36719,10.4922,0.044375,0.265625
pipuck15,8.36719,10.7578,0.011875,0.265625
pipuck15,8.36719,11.0234,0.011875,0.265625
pipuck15,8.36719,11.2891,0.011875,0.265625
pipuck15,8.36719,11.5547,0.010625,0.265625
pipuck15,8.36719,11.8203,0.010625,0.265625
pipuck15,8.36719,12.0859,0.010625,0.265625
pipuck15,8.63281,-11.0234,0.665,0.265625
pipuck15,8.63281,-10.7578,0.985625,0.265625
pipuck15,8.63281,-10.4922,0.985625,0.265625
pipuck15,8.63281,-10.2266,0.969375,0.265625
pipuck15,8.63281,-9.96094,0.971875,0.265625
pipuck15,8.63281,-9.69531,0.973125,0.265625
pipuck15,8.63281,-9.42969,0.97375,0.265625
pipuck15,8.63281,-9.16406,0.974375,0.265625
pipuck15,8.63281,-8.89844,0.980625,0.265625
pipuck15,8.63281,-8.63281,0.980625,0.265625
pipuck15,8.63281,-8.10156,-1,0.265625
pipuck15,8.63281,-7.03906,0.53125,0.265625
pipuck15,8.63281,-6.77344,-1,0.265625
pipuck15,8.63281,-6.50781,-1,0.265625
pipuck15,8.63281,-6.24219,-1,0.265625
pipuck15,8.63281,-5.97656,-1,0.265625
pipuck15,8.63281,-5.71094,-1,0.265625
pipuck15,8.63281,-5.44531,-1,0.265625
pipuck15,8.63281,-2.78906,-1,0.265625
pipuck15,8.63281,0.132812,-1,0.265625
pipuck15,8.63281,0.398438,-1,0.265625
pipuck15,8.63281,0.664062,-1,0.265625
pipuck15,8.63281,0.929688,-1,0.265625
pipuck15,8.63281,1.19531,-1,0.265625
pipuck15,8.63281,1.46094,-1,0.265625
pipuck15,8.63281,1.72656,-1,0.265625
pipuck15,8.63281,1.99219,0.03875,0.265625
pipuck15,8.63281,2.25781,0.039375,0.265625
pipuck15,8.63281,2.52344,0.04,0.265625
pipuck15,8.63281,2.78906,0.040625,0.265625
pipuck15,8.63281,3.05469,0.07375,0.265625
pipuck15,8.63281,3.32031,0.075625,0.265625
pipuck15,8.63281,3.58594,0.075,0.265625
pipuck15,8.63281,3.85156,0.07125,0.265625
pipuck15,8.63281,4.11719,0.0675,0.265625
pipuck15,8.63281,4.38281,0.066875,0.265625
pipuck15,8.63281,4.64844,0.06625,0.265625
pipuck15,8.63281,4.91406,0.04375,0.265625
pipuck15,8.63281,5.17969,0.04375,0.265625
pipuck15,8.63281,5.44531,0.04375,0.265625
pipuck15,8.63281,5.71094,0.0475,0.265625
pipuck15,8.63281,5.97656,-1,0.265625
pipuck15,8.63281,8.89844,0.028125,0.265625
pipuck15,8.63281,9.16406,0.026875,0.265625
pipuck15,8.63281,9.42969,0.055,0.265625
pipuck15,8.63281,9.69531,0.054375,0.265625
pipuck15,8.63281,9.96094,0.051875,0.265625
pipuck15,8.63281,10.2266,0.04875,0.265625
pipuck15,8.63281,10.4922,0.049375,0.265625
pipuck15,8.63281,10.7578,0.016875,0.265625
pipuck15,8.63281,11.0234,0.016875,0.265625
pipuck15,8.63281,11.2891,0.016875,0.265625
pipuck15,8.63281,11.5547,0.016875,0.265625
pipuck15,8.63281,11.8203,0.0125,0.265625
pipuck15,8.63281,12.0859,0.0125,0.265625
pipuck15,8.89844,-12.8828,-1,0.265625
pipuck15,8.89844,-12.0859,-1,0.265625
pipuck15,8.89844,-11.8203,-1,0.265625
pipuck15,8.89844,-11.5547,-1,0.265625
pipuck15,8.89844,-11.2891,-1,0.265625
pipuck15,8.89844,-11.0234,0.665,0.265625
pipuck15,8.89844,-10.7578,0.985625,0.265625
pipuck15,8.89844,-10.4922,0.968125,0.265625
pipuck15,8.89844,-10.2266,0.969375,0.265625
pipuck15,8.89844,-9.96094,0.971875,0.265625
pipuck15,8.89844,-9.69531,0.949375,0.265625
pipuck15,8.89844,-9.42969,0.973125,0.265625
pipuck15,8.89844,-9.16406,0.97375,0.265625
pipuck15,8.89844,-8.89844,0.759375,0.265625
pipuck15,8.89844,-6.24219,-1,0.265625
pipuck15,8.89844,-5.97656,-1,0.265625
pipuck15,8.89844,-5.71094,-1,0.265625
pipuck15,8.89844,-5.44531,-1,0.265625
pipuck15,8.89844,-5.17969,-1,0.265625
pipuck15,8.89844,-0.929688,-1,0.265625
pipuck15,8.89844,-0.664062,-1,0.265625
pipuck15,8.89844,0.664062,-1,0.265625
pipuck15,8.89844,0.929688,-1,0.265625
pipuck15,8.89844,1.19531,-1,0.265625
pipuck15,8.89844,1.46094,-1,0.265625
pipuck15,8.89844,1.72656,0.029375,0.265625
pipuck15,8.89844,1.99219,0.035,0.265625
pipuck15,8.89844,2.25781,0.04,0.265625
pipuck15,8.89844,2.52344,0.040625,0.265625
pipuck15,8.89844,2.78906,0.040625,0.265625
pipuck15,8.89844,3.05469,0.041875,0.265625
pipuck15,8.89844,3.32031,0.0725,0.265625
pipuck15,8.89844,3.58594,0.07125,0.265625
pipuck15,8.89844,3.85156,0.070625,0.265625
pipuck15,8.89844,4.11719,0.0675,0.265625
pipuck15,8.89844,4.38281,0.066875,0.265625
pipuck15,8.89844,4.64844,0.06625,0.265625
pipuck15,8.89844,4.91406,0.04125,0.265625
pipuck15,8.89844,5.17969,0.041875,0.265625
pipuck15,8.89844,5.44531,0.04375,0.265625
pipuck15,8.89844,5.71094,0.04375,0.265625
pipuck15,8.89844,5.97656,-1,0.265625
pipuck15,8.89844,8.10156,-1,0.265625
pipuck15,8.89844,8.89844,0.030625,0.265625
pipuck15,8.89844,9.16406,0.02875,0.265625
pipuck15,8.89844,9.42969,0.055,0.265625
pipuck15,8.89844,9.69531,0.05625,0.265625
pipuck15,8.89844,9.96094,0.056875,0.265625
pipuck15,8.89844,10.2266,0.0575,0.265625
pipuck15,8.89844,10.4922,0.049375,0.265625
pipuck15,8.89844,10.7578,0.02,0.265625
pipuck15,8.89844,11.0234,0.02,0.265625
pipuck15,8.89844,11.2891,0.02,0.265625
pipuck15,8.89844,11.5547,0.02,0.265625
pipuck15,8.89844,11.8203,0.019375,0.265625
pipuck15,9.16406,-11.8203,-1,0.265625
pipuck15,9.16406,-11.5547,-1,0.265625
pipuck15,9.16406,-11.2891,-1,0.265625
pipuck15,9.16406,-11.0234,-1,0.265625
pipuck15,9.16406,-10.7578,0.985625,0.265625
pipuck15,9.16406,-10.4922,0.963125,0.265625
pipuck15,9.16406,-10.2266,0.969375,0.265625
pipuck15,9.16406,-9.96094,0.971875,0.265625
pipuck15,9.16406,-9.69531,0.971875,0.265625
pipuck15,9.16406,-9.42969,0.92,0.265625
pipuck15,9.16406,-9.16406,0.679375,0.265625
pipuck15,9.16406,-8.89844,-1,0.265625
pipuck15,9.16406,-8.63281,-1,0.265625
pipuck15,9.16406,-8.36719,0.010625,0.265625
pipuck15,9.16406,-8.10156,0.01125,0.265625
pipuck15,9.16406,-6.24219,-1,0.265625
pipuck15,9.16406,-5.97656,-1,0.265625
pipuck15,9.16406,-5.71094,-1,0.265625
pipuck15,9.16406,-5.44531,-1,0.265625
pipuck15,9.16406,-1.72656,-1,0.265625
pipuck15,9.16406,-1.46094,-1,0.265625
pipuck15,9.16406,-1.19531,-1,0.265625
pipuck15,9.16406,-0.929688,-1,0.265625
pipuck15,9.16406,-0.664062,-1,0.265625
pipuck15,9.16406,0.398438,-1,0.265625
pipuck15,9.16406,0.929688,-1,0.265625
pipuck15,9.16406,1.19531,0.015,0.265625
pipuck15,9.16406,1.46094,0.02375,0.265625
pipuck15,9.16406,1.72656,0.02875,0.265625
pipuck15,9.16406,1.99219,0.03375,0.265625
pipuck15,9.16406,2.25781,0.035625,0.265625
pipuck15,9.16406,2.52344,0.040625,0.265625
pipuck15,9.16406,2.78906,0.041875,0.265625
pipuck15,9.16406,3.05469,0.043125,0.265625
pipuck15,9.16406,3.32031,0.056875,0.265625
pipuck15,9.16406,3.58594,0.060625,0.265625
pipuck15,9.16406,3.85156,0.06125,0.265625
pipuck15,9.16406,4.64844,0.04,0.265625
pipuck15,9.16406,4.91406,0.040625,0.265625
pipuck15,9.16406,5.17969,0.04125,0.265625
pipuck15,9.16406,5.44531,0.041875,0.265625
pipuck15,9.16406,5.71094,-1,0.265625
pipuck15,9.16406,8.89844,0.034375,0.265625
pipuck15,9.16406,9.16406,0.031875,0.265625
pipuck15,9.16406,9.42969,0.055,0.265625
pipuck15,9.16406,9.69531,0.05625,0.265625
pipuck15,9.16406,9.96094,0.056875,0.265625
pipuck15,9.16406,10.2266,0.058125,0.265625
pipuck15,9.16406,10.4922,0.061875,0.265625
pipuck15,9.16406,10.7578,0.05875,0.265625
pipuck15,9.16406,11.0234,0.02625,0.265625
pipuck15,9.16406,11.2891,0.0225,0.265625
pipuck15,9.16406,11.5547,0.020625,0.265625
pipuck15,9.16406,11.8203,0.02,0.265625
pipuck15,9.42969,-11.8203,-1,0.265625
pipuck15,9.42969,-11.5547,-1,0.265625
pipuck15,9.42969,-11.2891,-1,0.265625
pipuck15,9.42969,-11.0234,-1,0.265625
pipuck15,9.42969,-10.7578,-1,0.265625
pipuck15,9.42969,-10.4922,0.619375,0.265625
pipuck15,9.42969,-10.2266,0.6625,0.265625
pipuck15,9.42969,-9.96094,0.65375,0.265625
pipuck15,9.42969,-9.69531,0.66125,0.265625
pipuck15,9.42969,-9.16406,-1,0.265625
pipuck15,9.42969,-8.89844,-1,0.265625
pipuck15,9.42969,-8.63281,-1,0.265625
pipuck15,9.42969,-8.36719,0.010625,0.265625
pipuck15,9.42969,-8.10156,0.246875,0.265625
pipuck15,9.42969,-7.57031,0.900625,0.265625
pipuck15,9.42969,-7.30469,0.903125,0.265625
pipuck15,9.42969,-2.52344,-1,0.265625
pipuck15,9.42969,-2.25781,-1,0.265625
pipuck15,9.42969,-1.99219,-1,0.265625
pipuck15,9.42969,-1.72656,-1,0.265625
pipuck15,9.42969,-1.46094,-1,0.265625
pipuck15,9.42969,-1.19531,-1,0.265625
pipuck15,9.42969,-0.929688,-1,0.265625
pipuck15,9.42969,-0.664062,-1,0.265625
pipuck15,9.42969,1.19531,0.01625,0.265625
pipuck15,9.42969,1.46094,0.020625,0.265625
pipuck15,9.42969,1.72656,0.0275,0.265625
pipuck15,9.42969,1.99219,0.0275,0.265625
pipuck15,9.42969,2.25781,0.01375,0.265625
pipuck15,9.42969,2.52344,-1,0.265625
pipuck15,9.42969,2.78906,0.0425,0.265625
pipuck15,9.42969,4.64844,0.039375,0.265625
pipuck15,9.42969,4.91406,0.04,0.265625
pipuck15,9.42969,5.17969,0.040625,0.265625
pipuck15,9.42969,5.44531,-1,0.265625
pipuck15,9.42969,7.83594,-1,0.265625
pipuck15,9.42969,8.63281,0.076875,0.265625
pipuck15,9.42969,8.89844,0.068125,0.265625
pipuck15,9.42969,9.16406,0.036875,0.265625
pipuck15,9.42969,9.42969,0.055,0.265625
pipuck15,9.42969,9.69531,0.056875,0.265625
pipuck15,9.42969,9.96094,0.0575,0.265625
pipuck15,9.42969,10.2266,0.061875,0.265625
pipuck15,9.42969,10.4922,0.0625,0.265625
pipuck15,9.42969,10.7578,0.0625,0.265625
pipuck15,9.42969,11.0234,0.060625,0.265625
pipuck15,9.42969,11.2891,0.02625,0.265625
pipuck15,9.42969,11.5547,0.02625,0.265625
pipuck15,9.69531,-11.5547,-1,0.265625
pipuck15,9.69531,-11.2891,-1,0.265625
pipuck15,9.69531,-11.0234,-1,0.265625
pipuck15,9.69531,-10.7578,-1,0.265625
pipuck15,9.69531,-10.4922,-1,0.265625
pipuck15,9.69531,-10.2266,-1,0.265625
pipuck15,9.69531,-9.96094,-1,0.265625
pipuck15,9.69531,-8.63281,-1,0.265625
pipuck15,9.69531,-7.57031,0.895625,0.265625
pipuck15,9.69531,-7.30469,0.900625,0.265625
pipuck15,9.69531,-4.64844,0.756875,0.265625
pipuck15,9.69531,-3.32031,-1,0.265625
pipuck15,9.69531,-3.05469,-1,0.265625
pipuck15,9.69531,-2.78906,-1,0.265625
pipuck15,9.69531,-2.52344,-1,0.265625
pipuck15,9.69531,-2.25781,-1,0.265625
pipuck15,9.69531,-1.99219,-1,0.265625
pipuck15,9.69531,-1.72656,-1,0.265625
pipuck15,9.69531,-1.46094,-1,0.265625
pipuck15,9.69531,-1.19531,-1,0.265625
pipuck15,9.69531,-0.929688,-1,0.265625
pipuck15,9.69531,-0.664062,-1,0.265625
pipuck15,9.69531,-0.398438,-1,0.265625
pipuck15,9.69531,1.19531,0.014375,0.265625
pipuck15,9.69531,1.46094,0.0175,0.265625
pipuck15,9.69531,1.72656,0.014375,0.265625
pipuck15,9.69531,1.99219,0.01375,0.265625
pipuck15,9.69531,2.25781,-1,0.265625
pipuck15,9.69531,2.52344,-1,0.265625
pipuck15,9.69531,4.38281,0.03375,0.265625
pipuck15,9.69531,4.64844,0.03875,0.265625
pipuck15,9.69531,4.91406,0.039375,0.265625
pipuck15,9.69531,5.17969,-1,0.265625
pipuck15,9.69531,8.36719,0.075,0.265625
pipuck15,9.69531,8.63281,0.076875,0.265625
pipuck15,9.69531,8.89844,0.071875,0.265625
pipuck15,9.69531,9.16406,0.04,0.265625
pipuck15,9.69531,9.42969,0.055,0.265625
pipuck15,9.69531,9.69531,0.056875,0.265625
pipuck15,9.69531,9.96094,0.058125,0.265625
pipuck15,9.69531,10.2266,0.061875,0.265625
pipuck15,9.69531,10.4922,0.0625,0.265625
pipuck15,9.69531,10.7578,0.06125,0.265625
pipuck15,9.69531,11.0234,0.065,0.265625
pipuck15,9.69531,11.2891,0.029375,0.265625
pipuck15,9.69531,11.5547,0.029375,0.265625
pipuck15,9.96094,-11.5547,-1,0.265625
pipuck15,9.96094,-11.2891,-1,0.265625
pipuck15,9.96094,-11.0234,-1,0.265625
pipuck15,9.96094,-10.7578,-1,0.265625
pipuck15,9.96094,-10.2266,-1,0.265625
pipuck15,9.96094,-9.96094,-1,0.265625
pipuck15,9.96094,-7.03906,0.900625,0.265625
pipuck15,9.96094,-6.77344,0.903125,0.265625
pipuck15,9.96094,-6.50781,0.90625,0.265625
pipuck15,9.96094,-6.24219,0.91875,0.265625
pipuck15,9.96094,-3.85156,0.354375,0.265625
pipuck15,9.96094,-3.05469,-1,0.265625
pipuck15,9.96094,-2.78906,-1,0.265625
pipuck15,9.96094,-2.52344,-1,0.265625
pipuck15,9.96094,-2.25781,-1,0.265625
pipuck15,9.96094,-1.99219,-1,0.265625
pipuck15,9.96094,-1.72656,-1,0.265625
pipuck15,9.96094,-1.46094,-1,0.265625
pipuck15,9.96094,-1.19531,-1,0.265625
pipuck15,9.96094,-0.929688,-1,0.265625
pipuck15,9.96094,-0.664062,-1,0.265625
pipuck15,9.96094,-0.398438,-1,0.265625
pipuck15,9.96094,1.19531,0.011875,0.265625
pipuck15,9.96094,1.46094,0.01375,0.265625
pipuck15,9.96094,1.72656,0.01375,0.265625
pipuck15,9.96094,1.99219,-1,0.265625
pipuck15,9.96094,2.25781,-1,0.265625
pipuck15,9.96094,2.52344,-1,0.265625
pipuck15,9.96094,3.32031,-1,0.265625
pipuck15,9.96094,4.64844,0.03375,0.265625
pipuck15,9.96094,8.36719,0.075,0.265625
pipuck15,9.96094,8.89844,0.07375,0.265625
pipuck15,9.96094,9.16406,0.04625,0.265625
pipuck15,9.96094,9.42969,0.055625,0.265625
pipuck15,9.96094,9.69531,0.0575,0.265625
pipuck15,9.96094,9.96094,0.061875,0.265625
pipuck15,9.96094,10.2266,0.0625,0.265625
pipuck15,9.96094,10.4922,0.065625,0.265625
pipuck15,9.96094,10.7578,0.069375,0.265625
pipuck15,9.96094,11.0234,0.066875,0.265625
pipuck15,9.96094,11.2891,0.035625,0.265625
pipuck15,9.96094,11.5547,0.035625,0.265625
pipuck15,10.2266,-11.5547,-1,0.265625
pipuck15,10.2266,-11.2891,-1,0.265625
pipuck15,10.2266,-11.0234,-1,0.265625
pipuck15,10.2266,-10.7578,-1,0.265625
pipuck15,10.2266,-10.4922,-1,0.265625
pipuck15,10.2266,-10.2266,-1,0.265625
pipuck15,10.2266,-6.77344,0.900625,0.265625
pipuck15,10.2266,-6.50781,0.903125,0.265625
pipuck15,10.2266,-6.24219,0.91375,0.265625
pipuck15,10.2266,-5.97656,0.919375,0.265625
pipuck15,10.2266,-3.58594,0.349375,0.265625
pipuck15,10.2266,-2.52344,-1,0.265625
pipuck15,10.2266,-2.25781,-1,0.265625
pipuck15,10.2266,-1.99219,-1,0.265625
pipuck15,10.2266,-1.72656,-1,0.265625
pipuck15,10.2266,-1.46094,-1,0.265625
pipuck15,10.2266,-1.19531,-1,0.265625
pipuck15,10.2266,-0.929688,-1,0.265625
pipuck15,10.2266,-0.664062,-1,0.265625
pipuck15,10.2266,-0.398438,-1,0.265625
pipuck15,10.2266,1.19531,0.01,0.265625
pipuck15,10.2266,1.46094,0.01125,0.265625
pipuck15,10.2266,1.72656,-1,0.265625
pipuck15,10.2266,1.99219,-1,0.265625
pipuck15,10.2266,2.25781,-1,0.265625
pipuck15,10.2266,3.32031,-1,0.265625
pipuck15,10.2266,3.58594,-1,0.265625
pipuck15,10.2266,3.85156,-1,0.265625
pipuck15,10.2266,4.11719,-1,0.265625
pipuck15,10.2266,9.16406,0.068125,0.265625
pipuck15,10.2266,9.42969,0.055625,0.265625
pipuck15,10.2266,9.69531,0.061875,0.265625
pipuck15,10.2266,9.96094,0.0625,0.265625
pipuck15,10.2266,10.2266,0.069375,0.265625
pipuck15,10.2266,10.4922,0.069375,0.265625
pipuck15,10.2266,10.7578,0.075,0.265625
pipuck15,10.2266,11.0234,0.07,0.265625
pipuck15,10.2266,11.2891,0.03875,0.265625
pipuck15,10.4922,-11.5547,-1,0.265625
pipuck15,10.4922,-11.2891,-1,0.265625
pipuck15,10.4922,-11.0234,-1,0.265625
pipuck15,10.4922,-10.7578,-1,0.265625
pipuck15,10.4922,-10.4922,-1,0.265625
pipuck15,10.4922,-10.2266,-1,0.265625
pipuck15,10.4922,-9.16406,-1,0.265625
pipuck15,10.4922,-5.97656,0.919375,0.265625
pipuck15,10.4922,-5.71094,0.919375,0.265625
pipuck15,10.4922,-5.44531,0.919375,0.265625
pipuck15,10.4922,-5.17969,0.919375,0.265625
pipuck15,10.4922,-1.99219,-1,0.265625
pipuck15,10.4922,-1.72656,-1,0.265625
pipuck15,10.4922,-1.46094,-1,0.265625
pipuck15,10.4922,-1.19531,-1,0.265625
pipuck15,10.4922,-0.929688,-1,0.265625
pipuck15,10.4922,-0.664062,-1,0.265625
pipuck15,10.4922,-0.398438,-1,0.265625
pipuck15,10.4922,-0.132812,-1,0.265625
pipuck15,10.4922,1.19531,0.004375,0.265625
pipuck15,10.4922,1.46094,-1,0.265625
pipuck15,10.4922,1.72656,-1,0.265625
pipuck15,10.4922,1.99219,-1,0.265625
