agent_id,x,y,obstacle_pheromone,size
pipuck15,9.96094,2.78906,-1,0.265625
pipuck15,9.96094,3.05469,0.003125,0.265625
pipuck15,9.96094,3.58594,-1,0.265625
pipuck15,9.96094,7.57031,0.09625,0.265625
pipuck15,9.96094,7.83594,0.09375,0.265625
pipuck15,9.96094,8.10156,0.0475,0.265625
pipuck15,9.96094,8.36719,-1,0.265625
pipuck15,9.96094,8.63281,0.04875,0.265625
pipuck15,9.96094,8.89844,-1,0.265625
pipuck15,9.96094,11.5547,-1,0.265625
pipuck15,9.96094,11.8203,0.031875,0.265625
pipuck15,9.96094,12.0859,-1,0.265625
pipuck15,9.96094,12.3516,-1,0.265625
pipuck15,10.2266,-12.3516,-1,0.265625
pipuck15,10.2266,-12.0859,-1,0.265625
pipuck15,10.2266,-11.8203,-1,0.265625
pipuck15,10.2266,-9.96094,-1,0.265625
pipuck15,10.2266,-9.69531,-1,0.265625
pipuck15,10.2266,-9.42969,-1,0.265625
pipuck15,10.2266,-9.16406,-1,0.265625
pipuck15,10.2266,-8.63281,-1,0.265625
pipuck15,10.2266,-8.36719,-1,0.265625
pipuck15,10.2266,-8.10156,0.0075,0.265625
pipuck15,10.2266,-7.83594,0.624375,0.265625
pipuck15,10.2266,-7.57031,0.801875,0.265625
pipuck15,10.2266,-7.30469,0.849375,0.265625
pipuck15,10.2266,-7.03906,0.888125,0.265625
pipuck15,10.2266,-6.77344,-1,0.265625
pipuck15,10.2266,-5.71094,0.73125,0.265625
pipuck15,10.2266,-5.44531,0.723125,0.265625
pipuck15,10.2266,-5.17969,0.90625,0.265625
pipuck15,10.2266,-4.91406,0.91875,0.265625
pipuck15,10.2266,-4.64844,0.918125,0.265625
pipuck15,10.2266,-4.38281,0.899375,0.265625
pipuck15,10.2266,-4.11719,0.900625,0.265625
pipuck15,10.2266,-3.85156,0.87875,0.265625
pipuck15,10.2266,-3.58594,-1,0.265625
pipuck15,10.2266,-3.32031,0.34625,0.265625
pipuck15,10.2266,-3.05469,-1,0.265625
pipuck15,10.2266,-2.78906,-1,0.265625
pipuck15,10.2266,-0.132812,-1,0.265625
pipuck15,10.2266,0.132812,-1,0.265625
pipuck15,10.2266,0.398438,-1,0.265625
pipuck15,10.2266,0.664062,-1,0.265625
pipuck15,10.2266,0.929688,-1,0.265625
pipuck15,10.2266,2.52344,-1,0.265625
pipuck15,10.2266,2.78906,-1,0.265625
pipuck15,10.2266,3.05469,-1,0.265625
pipuck15,10.2266,7.03906,0.106875,0.265625
pipuck15,10.2266,7.30469,0.104375,0.265625
pipuck15,10.2266,7.57031,0.098125,0.265625
pipuck15,10.2266,7.83594,0.095,0.265625
pipuck15,10.2266,8.10156,0.088125,0.265625
pipuck15,10.2266,8.36719,0.048125,0.265625
pipuck15,10.2266,8.63281,0.078125,0.265625
pipuck15,10.2266,8.89844,0.049375,0.265625
pipuck15,10.2266,11.5547,0.03625,0.265625
pipuck15,10.2266,11.8203,0.03125,0.265625
pipuck15,10.2266,12.0859,-1,0.265625
pipuck15,10.4922,-12.3516,-1,0.265625
pipuck15,10.4922,-12.0859,-1,0.265625
pipuck15,10.4922,-11.8203,-1,0.265625
pipuck15,10.4922,-10.2266,-1,0.265625
pipuck15,10.4922,-9.96094,-1,0.265625
pipuck15,10.4922,-9.69531,-1,0.265625
pipuck15,10.4922,-9.42969,-1,0.265625
pipuck15,10.4922,-8.10156,-1,0.265625
pipuck15,10.4922,-7.83594,0.634375,0.265625
pipuck15,10.4922,-7.57031,0.77625,0.265625
pipuck15,10.4922,-7.30469,0.7775,0.265625
pipuck15,10.4922,-7.03906,0.794375,0.265625
pipuck15,10.4922,-6.77344,0.8875,0.265625
pipuck15,10.4922,-6.50781,0.7675,0.265625
pipuck15,10.4922,-6.24219,0.04,0.265625
pipuck15,10.4922,-5.71094,-1,0.265625
pipuck15,10.4922,-5.44531,-1,0.265625
pipuck15,10.4922,-5.17969,-1,0.265625
pipuck15,10.4922,-4.91406,0.0925,0.265625
pipuck15,10.4922,-4.64844,0.919375,0.265625
pipuck15,10.4922,-4.38281,0.901875,0.265625
pipuck15,10.4922,-4.11719,0.905,0.265625
pipuck15,10.4922,-3.85156,0.88375,0.265625
pipuck15,10.4922,-3.58594,0.886875,0.265625
pipuck15,10.4922,-3.32031,0.81625,0.265625
pipuck15,10.4922,-3.05469,0.369375,0.265625
pipuck15,10.4922,-2.78906,-1,0.265625
pipuck15,10.4922,-2.52344,-1,0.265625
pipuck15,10.4922,-2.25781,-1,0.265625
pipuck15,10.4922,-1.99219,-1,0.265625
pipuck15,10.4922,0.132812,-1,0.265625
pipuck15,10.4922,0.398438,-1,0.265625
pipuck15,10.4922,0.664062,-1,0.265625
pipuck15,10.4922,0.929688,-1,0.265625
pipuck15,10.4922,1.19531,-1,0.265625
pipuck15,10.4922,2.78906,-1,0.265625
pipuck15,10.4922,3.05469,-1,0.265625
pipuck15,10.4922,6.24219,0.125625,0.265625
pipuck15,10.4922,6.50781,0.118125,0.265625
pipuck15,10.4922,6.77344,0.115625,0.265625
pipuck15,10.4922,7.03906,0.10875,0.265625
pipuck15,10.4922,7.30469,0.105625,0.265625
pipuck15,10.4922,7.57031,-1,0.265625
pipuck15,10.4922,7.83594,-1,0.265625
pipuck15,10.4922,8.10156,0.08625,0.265625
pipuck15,10.4922,8.36719,0.084375,0.265625
pipuck15,10.4922,8.63281,0.07875,0.265625
pipuck15,10.4922,11.2891,-1,0.265625
pipuck15,10.4922,11.5547,0.041875,0.265625
pipuck15,10.4922,11.8203,-1,0.265625
pipuck15,10.4922,12.0859,-1,0.265625
pipuck15,10.7578,-12.0859,-1,0.265625
pipuck15,10.7578,-11.8203,-1,0.265625
pipuck15,10.7578,-11.5547,-1,0.265625
pipuck15,10.7578,-9.96094,-1,0.265625
pipuck15,10.7578,-9.69531,-1,0.265625
pipuck15,10.7578,-9.42969,-1,0.265625
pipuck15,10.7578,-9.16406,-1,0.265625
pipuck15,10.7578,-8.89844,0.88625,0.265625
pipuck15,10.7578,-8.63281,0.815,0.265625
pipuck15,10.7578,-8.36719,0.74125,0.265625
pipuck15,10.7578,-7.30469,-1,0.265625
pipuck15,10.7578,-7.03906,0.743125,0.265625
pipuck15,10.7578,-6.77344,0.779375,0.265625
pipuck15,10.7578,-6.50781,0.919375,0.265625
pipuck15,10.7578,-6.24219,0.9175,0.265625
pipuck15,10.7578,-5.71094,-1,0.265625
pipuck15,10.7578,-5.44531,0.774375,0.265625
pipuck15,10.7578,-4.91406,-1,0.265625
pipuck15,10.7578,-4.38281,0.7675,0.265625
pipuck15,10.7578,-4.11719,0.905625,0.265625
pipuck15,10.7578,-3.85156,0.88,0.265625
pipuck15,10.7578,-3.58594,0.8875,0.265625
pipuck15,10.7578,-3.32031,0.895625,0.265625
pipuck15,10.7578,-3.05469,0.8925,0.265625
pipuck15,10.7578,-2.78906,0.814375,0.265625
pipuck15,10.7578,-2.52344,0.333125,0.265625
pipuck15,10.7578,-2.25781,-1,0.265625
pipuck15,10.7578,-1.99219,-1,0.265625
pipuck15,10.7578,-1.72656,-1,0.265625
pipuck15,10.7578,-1.46094,-1,0.265625
pipuck15,10.7578,0.132812,-1,0.265625
pipuck15,10.7578,0.398438,-1,0.265625
pipuck15,10.7578,0.664062,-1,0.265625
pipuck15,10.7578,0.929688,-1,0.265625
pipuck15,10.7578,1.19531,-1,0.265625
pipuck15,10.7578,5.44531,-1,0.265625
pipuck15,10.7578,5.71094,0.135,0.265625
pipuck15,10.7578,5.97656,0.128125,0.265625
pipuck15,10.7578,6.24219,0.124375,0.265625
pipuck15,10.7578,6.50781,0.11875,0.265625
pipuck15,10.7578,6.77344,-1,0.265625
pipuck15,10.7578,8.10156,-1,0.265625
pipuck15,10.7578,8.36719,0.0825,0.265625
pipuck15,10.7578,8.63281,-1,0.265625
pipuck15,10.7578,11.0234,-1,0.265625
pipuck15,10.7578,11.2891,0.055,0.265625
pipuck15,10.7578,11.5547,0.05375,0.265625
pipuck15,10.7578,11.8203,-1,0.265625
pipuck15,11.0234,-12.0859,-1,0.265625
pipuck15,11.0234,-11.8203,-1,0.265625
pipuck15,11.0234,-11.5547,-1,0.265625
pipuck15,11.0234,-11.2891,-1,0.265625
pipuck15,11.0234,-11.0234,-1,0.265625
pipuck15,11.0234,-9.16406,0.665,0.265625
pipuck15,11.0234,-8.89844,0.53875,0.265625
pipuck15,11.0234,-8.63281,0.84875,0.265625
pipuck15,11.0234,-8.36719,0.884375,0.265625
pipuck15,11.0234,-8.10156,0.885625,0.265625
pipuck15,11.0234,-7.83594,0.883125,0.265625
pipuck15,11.0234,-7.03906,0.53125,0.265625
pipuck15,11.0234,-6.77344,0.86875,0.265625
pipuck15,11.0234,-6.50781,0.91875,0.265625
pipuck15,11.0234,-6.24219,0.908125,0.265625
pipuck15,11.0234,-5.97656,0.71875,0.265625
pipuck15,11.0234,-5.71094,0.919375,0.265625
pipuck15,11.0234,-5.44531,0.90375,0.265625
pipuck15,11.0234,-5.17969,0.9025,0.265625
pipuck15,11.0234,-4.91406,0.765625,0.265625
pipuck15,11.0234,-4.64844,-1,0.265625
pipuck15,11.0234,-3.85156,-1,0.265625
pipuck15,11.0234,-3.58594,0.735625,0.265625
pipuck15,11.0234,-3.32031,0.89625,0.265625
pipuck15,11.0234,-3.05469,0.899375,0.265625
pipuck15,11.0234,-2.78906,0.8975,0.265625
pipuck15,11.0234,-2.52344,0.901875,0.265625
pipuck15,11.0234,-2.25781,0.39125,0.265625
pipuck15,11.0234,-1.99219,0.3875,0.265625
pipuck15,11.0234,-1.72656,-1,0.265625
pipuck15,11.0234,-1.46094,-1,0.265625
pipuck15,11.0234,-1.19531,-1,0.265625
pipuck15,11.0234,-0.929688,-1,0.265625
pipuck15,11.0234,0.132812,-1,0.265625
pipuck15,11.0234,0.398438,-1,0.265625
pipuck15,11.0234,0.664062,-1,0.265625
pipuck15,11.0234,0.929688,-1,0.265625
pipuck15,11.0234,3.58594,-1,0.265625
pipuck15,11.0234,3.85156,-1,0.265625
pipuck15,11.0234,4.64844,-1,0.265625
pipuck15,11.0234,4.91406,0.1475,0.265625
pipuck15,11.0234,5.17969,0.144375,0.265625
pipuck15,11.0234,5.44531,0.138125,0.265625
pipuck15,11.0234,5.71094,0.135625,0.265625
pipuck15,11.0234,5.97656,0.13125,0.265625
pipuck15,11.0234,6.24219,-1,0.265625
pipuck15,11.0234,10.2266,-1,0.265625
pipuck15,11.0234,10.4922,-1,0.265625
pipuck15,11.0234,11.0234,0.051875,0.265625
pipuck15,11.0234,11.2891,0.05625,0.265625
pipuck15,11.0234,11.5547,0.04875,0.265625
pipuck15,11.2891,-12.0859,-1,0.265625
pipuck15,11.2891,-11.8203,-1,0.265625
pipuck15,11.2891,-11.5547,-1,0.265625
pipuck15,11.2891,-11.2891,-1,0.265625
pipuck15,11.2891,-11.0234,-1,0.265625
pipuck15,11.2891,-10.7578,-1,0.265625
pipuck15,11.2891,-10.4922,-1,0.265625
pipuck15,11.2891,-8.63281,0.536875,0.265625
pipuck15,11.2891,-8.36719,0.838125,0.265625
pipuck15,11.2891,-8.10156,0.85,0.265625
pipuck15,11.2891,-7.83594,0.88375,0.265625
pipuck15,11.2891,-7.57031,0.87875,0.265625
pipuck15,11.2891,-7.30469,0.86,0.265625
pipuck15,11.2891,-7.03906,0.7625,0.265625
pipuck15,11.2891,-6.77344,0.905,0.265625
pipuck15,11.2891,-6.50781,0.904375,0.265625
pipuck15,11.2891,-6.24219,0.15375,0.265625
pipuck15,11.2891,-5.97656,0.855,0.265625
pipuck15,11.2891,-5.71094,0.91875,0.265625
pipuck15,11.2891,-5.44531,0.9125,0.265625
pipuck15,11.2891,-5.17969,0.905,0.265625
pipuck15,11.2891,-4.91406,0.903125,0.265625
pipuck15,11.2891,-4.64844,0.9,0.265625
pipuck15,11.2891,-4.38281,0.804375,0.265625
pipuck15,11.2891,-4.11719,-1,0.265625
pipuck15,11.2891,-3.05469,0.596875,0.265625
pipuck15,11.2891,-2.78906,0.90125,0.265625
pipuck15,11.2891,-2.52344,0.900625,0.265625
pipuck15,11.2891,-2.25781,0.8375,0.265625
pipuck15,11.2891,-1.99219,0.6775,0.265625
pipuck15,11.2891,-1.72656,0.349375,0.265625
pipuck15,11.2891,-1.46094,0.345,0.265625
pipuck15,11.2891,-1.19531,-1,0.265625
pipuck15,11.2891,-0.929688,-1,0.265625
pipuck15,11.2891,-0.664062,-1,0.265625
pipuck15,11.2891,-0.398438,-1,0.265625
pipuck15,11.2891,-0.132812,-1,0.265625
pipuck15,11.2891,2.78906,-1,0.265625
pipuck15,11.2891,3.05469,-1,0.265625
pipuck15,11.2891,3.32031,-1,0.265625
pipuck15,11.2891,3.58594,-1,0.265625
pipuck15,11.2891,3.85156,-1,0.265625
pipuck15,11.2891,4.11719,-1,0.265625
pipuck15,11.2891,4.38281,0.16,0.265625
pipuck15,11.2891,4.64844,0.15625,0.265625
pipuck15,11.2891,4.91406,0.148125,0.265625
pipuck15,11.2891,5.17969,0.14,0.265625
pipuck15,11.2891,9.96094,-1,0.265625
pipuck15,11.2891,10.2266,0.05875,0.265625
pipuck15,11.2891,10.4922,0.058125,0.265625
pipuck15,11.2891,10.7578,-1,0.265625
pipuck15,11.2891,11.0234,-1,0.265625
pipuck15,11.2891,11.2891,0.056875,0.265625
pipuck15,11.2891,11.5547,-1,0.265625
pipuck15,11.5547,-11.2891,-1,0.265625
pipuck15,11.5547,-11.0234,-1,0.265625
pipuck15,11.5547,-10.7578,-1,0.265625
pipuck15,11.5547,-10.4922,-1,0.265625
pipuck15,11.5547,-10.2266,-1,0.265625
pipuck15,11.5547,-9.96094,-1,0.265625
pipuck15,11.5547,-9.69531,-1,0.265625
pipuck15,11.5547,-8.10156,-1,0.265625
pipuck15,11.5547,-7.83594,0.8575,0.265625
pipuck15,11.5547,-7.57031,0.875625,0.265625
pipuck15,11.5547,-7.30469,0.844375,0.265625
pipuck15,11.5547,-7.03906,0.855,0.265625
pipuck15,11.5547,-6.77344,0.858125,0.265625
pipuck15,11.5547,-6.50781,0.853125,0.265625
pipuck15,11.5547,-5.97656,0.879375,0.265625
pipuck15,11.5547,-5.71094,0.883125,0.265625
pipuck15,11.5547,-5.44531,0.571875,0.265625
pipuck15,11.5547,-5.17969,0.9025,0.265625
pipuck15,11.5547,-4.91406,0.901875,0.265625
pipuck15,11.5547,-4.64844,0.900625,0.265625
pipuck15,11.5547,-4.38281,0.90375,0.265625
pipuck15,11.5547,-4.11719,0.903125,0.265625
pipuck15,11.5547,-3.85156,0.67375,0.265625
pipuck15,11.5547,-3.58594,-1,0.265625
pipuck15,11.5547,-2.52344,0.904375,0.265625
pipuck15,11.5547,-2.25781,0.828125,0.265625
pipuck15,11.5547,-1.99219,0.68625,0.265625
pipuck15,11.5547,-1.72656,0.371875,0.265625
pipuck15,11.5547,-1.46094,0.34625,0.265625
pipuck15,11.5547,-1.19531,0.34375,0.265625
pipuck15,11.5547,-0.929688,-1,0.265625
pipuck15,11.5547,-0.664062,-1,0.265625
pipuck15,11.5547,-0.398438,-1,0.265625
pipuck15,11.5547,-0.132812,-1,0.265625
pipuck15,11.5547,1.99219,-1,0.265625
pipuck15,11.5547,2.25781,-1,0.265625
pipuck15,11.5547,2.52344,-1,0.265625
pipuck15,11.5547,2.78906,-1,0.265625
pipuck15,11.5547,3.05469,-1,0.265625
pipuck15,11.5547,3.32031,0.1825,0.265625
pipuck15,11.5547,3.58594,0.173125,0.265625
pipuck15,11.5547,3.85156,0.170625,0.265625
pipuck15,11.5547,4.11719,0.165625,0.265625
pipuck15,11.5547,4.38281,-1,0.265625
pipuck15,11.5547,4.64844,-1,0.265625
pipuck15,11.5547,10.2266,-1,0.265625
pipuck15,11.5547,10.4922,0.061875,0.265625
pipuck15,11.5547,10.7578,-1,0.265625
pipuck15,11.5547,11.0234,-1,0.265625
pipuck15,11.5547,11.2891,-1,0.265625
pipuck15,11.8203,-11.0234,-1,0.265625
pipuck15,11.8203,-10.7578,-1,0.265625
pipuck15,11.8203,-10.4922,-1,0.265625
pipuck15,11.8203,-10.2266,-1,0.265625
pipuck15,11.8203,-9.96094,-1,0.265625
pipuck15,11.8203,-9.69531,-1,0.265625
pipuck15,11.8203,-9.42969,-1,0.265625
pipuck15,11.8203,-9.16406,0.50625,0.265625
pipuck15,11.8203,-8.89844,0.615625,0.265625
pipuck15,11.8203,-7.57031,-1,0.265625
pipuck15,11.8203,-7.30469,0.834375,0.265625
pipuck15,11.8203,-7.03906,0.846875,0.265625
pipuck15,11.8203,-6.77344,0.846875,0.265625
pipuck15,11.8203,-6.50781,0.595,0.265625
pipuck15,11.8203,-6.24219,0.84125,0.265625
pipuck15,11.8203,-5.97656,0.87625,0.265625
pipuck15,11.8203,-5.71094,0.7925,0.265625
pipuck15,11.8203,-4.91406,0.456875,0.265625
pipuck15,11.8203,-4.64844,0.90125,0.265625
pipuck15,11.8203,-4.38281,0.905625,0.265625
pipuck15,11.8203,-4.11719,0.905,0.265625
pipuck15,11.8203,-3.85156,0.889375,0.265625
pipuck15,11.8203,-3.58594,0.84625,0.265625
pipuck15,11.8203,-3.32031,0.366875,0.265625
pipuck15,11.8203,-3.05469,-1,0.265625
pipuck15,11.8203,-1.99219,0.66,0.265625
pipuck15,11.8203,-1.72656,0.374375,0.265625
pipuck15,11.8203,-1.46094,0.375,0.265625
pipuck15,11.8203,-1.19531,0.3375,0.265625
pipuck15,11.8203,-0.929688,0.336875,0.265625
pipuck15,11.8203,-0.664062,-1,0.265625
pipuck15,11.8203,-0.398438,0.331875,0.265625
pipuck15,11.8203,-0.132812,-1,0.265625
pipuck15,11.8203,0.132812,-1,0.265625
pipuck15,11.8203,0.398438,-1,0.265625
pipuck15,11.8203,0.664062,-1,0.265625
pipuck15,11.8203,0.929688,-1,0.265625
pipuck15,11.8203,1.19531,-1,0.265625
pipuck15,11.8203,1.46094,-1,0.265625
pipuck15,11.8203,1.72656,-1,0.265625
pipuck15,11.8203,1.99219,-1,0.265625
pipuck15,11.8203,2.25781,-1,0.265625
pipuck15,11.8203,2.52344,-1,0.265625
pipuck15,11.8203,2.78906,0.18625,0.265625
pipuck15,11.8203,3.05469,0.188125,0.265625
pipuck15,11.8203,3.32031,0.181875,0.265625
pipuck15,11.8203,3.58594,0.17375,0.265625
pipuck15,11.8203,3.85156,-1,0.265625
pipuck15,11.8203,9.42969,-1,0.265625
pipuck15,11.8203,9.69531,0.069375,0.265625
pipuck15,11.8203,9.96094,0.065625,0.265625
pipuck15,11.8203,10.2266,0.065,0.265625
pipuck15,11.8203,10.4922,0.0625,0.265625
pipuck15,12.0859,-10.2266,-1,0.265625
pipuck15,12.0859,-9.96094,-1,0.265625
pipuck15,12.0859,-9.69531,-1,0.265625
pipuck15,12.0859,-9.42969,0.758125,0.265625
pipuck15,12.0859,-9.16406,0.795,0.265625
pipuck15,12.0859,-8.89844,0.854375,0.265625
pipuck15,12.0859,-8.63281,0.61625,0.265625
pipuck15,12.0859,-8.36719,0.279375,0.265625
pipuck15,12.0859,-7.03906,0.5,0.265625
pipuck15,12.0859,-6.24219,0.841875,0.265625
pipuck15,12.0859,-5.97656,0.8775,0.265625
pipuck15,12.0859,-5.71094,0.828125,0.265625
pipuck15,12.0859,-5.44531,-1,0.265625
pipuck15,12.0859,-4.38281,-1,0.265625
pipuck15,12.0859,-4.11719,0.89,0.265625
pipuck15,12.0859,-3.85156,0.891875,0.265625
pipuck15,12.0859,-3.58594,0.8875,0.265625
pipuck15,12.0859,-3.32031,0.861875,0.265625
pipuck15,12.0859,-3.05469,0.818125,0.265625
pipuck15,12.0859,-2.78906,0.604375,0.265625
pipuck15,12.0859,-1.46094,-1,0.265625
pipuck15,12.0859,-1.19531,-1,0.265625
pipuck15,12.0859,-0.929688,0.33625,0.265625
pipuck15,12.0859,-0.664062,0.334375,0.265625
pipuck15,12.0859,-0.398438,0.33375,0.265625
pipuck15,12.0859,-0.132812,0.2575,0.265625
pipuck15,12.0859,0.132812,0.26375,0.265625
pipuck15,12.0859,0.398438,0.2525,0.265625
pipuck15,12.0859,0.664062,-1,0.265625
pipuck15,12.0859,0.929688,-1,0.265625
pipuck15,12.0859,1.19531,-1,0.265625
pipuck15,12.0859,1.46094,-1,0.265625
pipuck15,12.0859,1.72656,-1,0.265625
pipuck15,12.0859,1.99219,0.203125,0.265625
pipuck15,12.0859,2.25781,0.201875,0.265625
pipuck15,12.0859,2.52344,0.199375,0.265625
pipuck15,12.0859,2.78906,0.19125,0.265625
pipuck15,12.0859,3.05469,-1,0.265625
pipuck15,12.0859,3.32031,0.178125,0.265625
pipuck15,12.0859,8.89844,0.0525,0.265625
pipuck15,12.0859,9.16406,0.074375,0.265625
pipuck15,12.0859,9.42969,0.075,0.265625
pipuck15,12.0859,9.69531,0.06875,0.265625
pipuck15,12.0859,9.96094,-1,0.265625
pipuck15,12.0859,10.2266,0.063125,0.265625
pipuck15,12.3516,-9.69531,-1,0.265625
pipuck15,12.3516,-9.42969,0.715625,0.265625
pipuck15,12.3516,-9.16406,0.705625,0.265625
pipuck15,12.3516,-8.89844,0.855,0.265625
pipuck15,12.3516,-8.63281,0.86,0.265625
pipuck15,12.3516,-8.36719,0.871875,0.265625
pipuck15,12.3516,-8.10156,0.42,0.265625
pipuck15,12.3516,-7.83594,0.130625,0.265625
pipuck15,12.3516,-7.57031,-1,0.265625
pipuck15,12.3516,-6.77344,0.499375,0.265625
pipuck15,12.3516,-6.24219,0.55875,0.265625
pipuck15,12.3516,-5.97656,0.854375,0.265625
pipuck15,12.3516,-5.71094,0.795,0.265625
pipuck15,12.3516,-5.44531,0.843125,0.265625
pipuck15,12.3516,-5.17969,0.829375,0.265625
pipuck15,12.3516,-4.91406,-1,0.265625
pipuck15,12.3516,-4.64844,-1,0.265625
pipuck15,12.3516,-3.58594,0.885,0.265625
pipuck15,12.3516,-3.32031,0.885625,0.265625
pipuck15,12.3516,-3.05469,0.88625,0.265625
pipuck15,12.3516,-2.78906,0.613125,0.265625
pipuck15,12.3516,-2.52344,-1,0.265625
pipuck15,12.3516,-0.929688,0.335,0.265625
pipuck15,12.3516,-0.664062,0.268125,0.265625
pipuck15,12.3516,-0.398438,0.2675,0.265625
pipuck15,12.3516,-0.132812,0.33,0.265625
pipuck15,12.3516,0.132812,0.255625,0.265625
pipuck15,12.3516,0.398438,0.255,0.265625
pipuck15,12.3516,0.664062,-1,0.265625
pipuck15,12.3516,0.929688,0.2225,0.265625
pipuck15,12.3516,1.19531,0.224375,0.265625
pipuck15,12.3516,1.46094,0.215625,0.265625
pipuck15,12.3516,1.72656,0.21125,0.265625
pipuck15,12.3516,1.99219,0.205,0.265625
pipuck15,12.3516,2.25781,-1,0.265625
pipuck15,12.3516,2.52344,-1,0.265625
pipuck15,12.3516,7.83594,-1,0.265625
pipuck15,12.3516,8.10156,0.09,0.265625
pipuck15,12.3516,8.36719,0.0925,0.265625
pipuck15,12.3516,8.63281,0.089375,0.265625
pipuck15,12.3516,8.89844,0.085625,0.265625
pipuck15,12.3516,9.16406,0.07875,0.265625
pipuck15,12.3516,9.42969,-1,0.265625
pipuck15,12.6172,-9.16406,0.58875,0.265625
pipuck15,12.6172,-8.89844,0.71625,0.265625
pipuck15,12.6172,-8.63281,0.875625,0.265625
pipuck15,12.6172,-8.36719,0.880625,0.265625
pipuck15,12.6172,-8.10156,0.885625,0.265625
pipuck15,12.6172,-7.83594,0.81625,0.265625
pipuck15,12.6172,-7.57031,0.446875,0.265625
pipuck15,12.6172,-5.97656,0.1525,0.265625
pipuck15,12.6172,-5.71094,0.693125,0.265625
pipuck15,12.6172,-5.44531,0.748125,0.265625
pipuck15,12.6172,-5.17969,0.430625,0.265625
pipuck15,12.6172,-4.91406,0.179375,0.265625
pipuck15,12.6172,-4.64844,0.178125,0.265625
pipuck15,12.6172,-4.38281,-1,0.265625
pipuck15,12.6172,-4.11719,-1,0.265625
pipuck15,12.6172,-3.32031,-1,0.265625
pipuck15,12.6172,-3.05469,0.75875,0.265625
pipuck15,12.6172,-2.78906,0.341875,0.265625
pipuck15,12.6172,-2.52344,-1,0.265625
pipuck15,12.6172,-0.132812,0.24875,0.265625
pipuck15,12.6172,0.132812,-1,0.265625
pipuck15,12.6172,0.398438,-1,0.265625
pipuck15,12.6172,0.664062,-1,0.265625
pipuck15,12.6172,0.929688,0.22625,0.265625
pipuck15,12.6172,1.19531,0.21875,0.265625
pipuck15,12.6172,1.46094,0.21625,0.265625
pipuck15,12.6172,1.72656,0.210625,0.265625
pipuck15,12.6172,7.30469,-1,0.265625
pipuck15,12.6172,7.57031,0.10375,0.265625
pipuck15,12.6172,7.83594,0.101875,0.265625
pipuck15,12.6172,8.10156,0.10125,0.265625
pipuck15,12.6172,8.36719,0.095,0.265625
pipuck15,12.6172,8.63281,0.08625,0.265625
pipuck15,12.6172,8.89844,-1,0.265625
pipuck15,12.8828,-8.63281,0.548125,0.265625
pipuck15,12.8828,-8.36719,0.850625,0.265625
pipuck15,12.8828,-8.10156,0.88625,0.265625
pipuck15,12.8828,-7.83594,0.846875,0.265625
pipuck15,12.8828,-7.57031,0.833125,0.265625
pipuck15,12.8828,-7.30469,0.83125,0.265625
pipuck15,12.8828,-7.03906,0.454375,0.265625
pipuck15,12.8828,-6.77344,0.4225,0.265625
pipuck15,12.8828,-5.97656,-1,0.265625
pipuck15,12.8828,-5.71094,-1,0.265625
pipuck15,12.8828,-5.44531,0.703125,0.265625
pipuck15,12.8828,-5.17969,-1,0.265625
pipuck15,12.8828,-4.91406,0.194375,0.265625
pipuck15,12.8828,-4.64844,0.195,0.265625
pipuck15,12.8828,-4.38281,0.04875,0.265625
pipuck15,12.8828,-4.11719,0.13125,0.265625
pipuck15,12.8828,-3.85156,-1,0.265625
pipuck15,12.8828,-3.58594,-1,0.265625
pipuck15,12.8828,-3.32031,0.331875,0.265625
pipuck15,12.8828,-3.05469,0.339375,0.265625
pipuck15,12.8828,-2.78906,0.340625,0.265625
pipuck15,12.8828,0.398438,0.25125,0.265625
pipuck15,12.8828,0.664062,0.228125,0.265625
pipuck15,12.8828,0.929688,0.23,0.265625
pipuck15,12.8828,6.50781,0.12125,0.265625
pipuck15,12.8828,6.77344,0.120625,0.265625
pipuck15,12.8828,7.03906,0.118125,0.265625
pipuck15,12.8828,7.30469,0.11625,0.265625
pipuck15,12.8828,7.57031,0.108125,0.265625
pipuck15,12.8828,7.83594,0.105,0.265625
pipuck15,12.8828,8.10156,0.096875,0.265625
pipuck15,13.1484,-7.83594,0.834375,0.265625
pipuck15,13.1484,-7.57031,0.844375,0.265625
pipuck15,13.1484,-7.30469,0.86,0.265625
pipuck15,13.1484,-7.03906,0.88,0.265625
pipuck15,13.1484,-6.77344,0.850625,0.265625
pipuck15,13.1484,-6.50781,0.641875,0.265625
pipuck15,13.1484,-6.24219,0.17125,0.265625
pipuck15,13.1484,-4.64844,0.0475,0.265625
pipuck15,13.1484,-4.38281,0.161875,0.265625
pipuck15,13.1484,-4.11719,0.13375,0.265625
pipuck15,13.1484,-3.85156,-1,0.265625
pipuck15,13.1484,-3.58594,-1,0.265625
pipuck15,13.1484,-3.32031,0.33,0.265625
pipuck15,13.1484,-3.05469,0.330625,0.265625
pipuck15,13.1484,-2.78906,-1,0.265625
pipuck15,13.1484,0.132812,0.25,0.265625
pipuck15,13.1484,0.398438,0.249375,0.265625
pipuck15,13.1484,0.664062,0.2375,0.265625
pipuck15,13.1484,0.929688,-1,0.265625
pipuck15,13.1484,5.71094,-1,0.265625
pipuck15,13.1484,5.97656,0.135625,0.265625
pipuck15,13.1484,6.24219,0.133125,0.265625
pipuck15,13.1484,6.50781,0.128125,0.265625
pipuck15,13.1484,6.77344,0.124375,0.265625
